RH2M,T2MDEW,QV2M,T2MWET,PS,PSC,TS,T2M_MAX,T2M_MIN,ALLSKY_SFC_UV_INDEX,WS50M,WD50M,WSC,LATITUDE,LONGITUDE,Target_Rain
88,25.6,20.86,25.4,993.2,994.4,29.3,30.2,26.2,2.39,18.36,167,4.76,19.08,83.81,1
87,25.8,21.39,25.8,992.0,993.2,29.9,33.3,26.5,4.54,13.5,169,3.5,19.08,83.81,1
80,25.1,20.37,25.0,990.9,992.1,30.5,33.2,25.7,5.35,13.1,190,3.39,19.08,83.81,1
84,25.2,20.52,25.1,991.8,993.0,29.8,32.4,25.5,5.38,10.8,154,2.8,19.08,83.81,1
87,25.0,20.16,24.8,992.0,993.2,28.9,31.0,24.4,4.99,14.44,192,3.74,19.08,83.81,1
83,24.8,19.88,24.6,993.6,994.8,29.5,31.3,25.6,5.54,23.9,171,6.19,19.08,83.81,1
82,24.8,20.07,24.8,995.3,996.5,29.9,32.4,25.2,5.55,19.71,179,5.11,19.08,83.81,1
83,25.1,20.36,25.0,993.4,994.6,29.9,31.1,26.2,4.8,16.07,183,4.16,19.08,83.81,1
89,25.4,20.77,25.3,991.1,992.3,29.0,31.1,25.0,4.41,14.04,157,3.64,19.08,83.81,1
88,25.4,20.7,25.2,989.2,990.4,29.1,30.3,25.3,4.0,12.02,149,3.12,19.08,83.81,1
87,25.4,20.99,25.4,987.4,988.6,29.5,32.0,25.1,5.31,12.28,135,3.18,19.08,83.81,1
90,25.2,20.58,25.1,987.7,988.9,28.6,31.2,25.2,4.39,17.01,215,4.41,19.08,83.81,1
87,25.2,20.72,25.2,988.5,989.7,29.3,33.0,24.8,5.98,24.03,180,6.23,19.08,83.81,1
87,25.6,21.07,25.5,989.1,990.3,29.6,32.7,25.6,5.6,21.2,167,5.49,19.08,83.81,1
94,25.5,20.62,25.2,988.0,989.2,27.9,27.9,25.5,2.4,9.05,101,2.34,19.08,83.81,1
89,25.4,20.91,25.3,984.4,985.6,29.0,31.3,25.3,3.75,20.52,17,5.32,19.08,83.81,1
88,25.3,20.67,25.1,984.8,986.0,29.0,31.1,25.2,3.49,15.39,161,3.99,19.08,83.81,1
84,24.3,19.43,24.1,987.3,988.5,28.8,29.9,25.3,2.64,20.92,179,5.42,19.08,83.81,1
84,24.4,19.62,24.3,989.5,990.7,29.0,31.5,24.9,4.08,16.88,180,4.38,19.08,83.81,1
85,24.7,19.86,24.5,989.5,990.7,29.0,32.0,25.0,3.39,14.31,166,3.71,19.08,83.81,1
88,24.6,19.77,24.4,987.4,988.6,28.3,30.7,25.1,2.86,14.72,161,3.82,19.08,83.81,1
85,24.3,19.57,24.2,986.1,987.3,28.7,31.4,24.8,3.51,16.74,170,4.34,19.08,83.81,1
83,24.7,20.28,24.8,985.6,986.8,29.7,32.8,25.1,3.68,13.77,160,3.57,19.08,83.81,1
83,24.9,20.27,24.8,986.1,987.3,29.7,32.6,25.2,4.33,16.47,174,4.27,19.08,83.81,1
81,24.6,20.11,24.7,987.0,988.2,30.0,34.3,25.1,6.17,15.12,212,3.92,19.08,83.81,1
86,25.7,21.33,25.7,988.7,989.9,30.0,33.2,25.7,5.9,11.61,174,3.01,19.08,83.81,1
88,25.4,20.89,25.4,991.4,992.6,29.3,32.1,25.1,4.47,10.94,164,2.83,19.08,83.81,1
88,25.9,21.39,25.8,991.6,992.8,29.7,32.6,25.8,4.39,13.37,165,3.46,19.08,83.81,1
89,25.7,21.14,25.6,991.3,992.5,29.3,30.3,25.9,2.65,11.21,164,2.9,19.08,83.81,1
84,24.6,19.7,24.4,991.5,992.7,29.1,30.8,25.5,3.49,13.77,179,3.57,19.08,83.81,1
83,24.8,20.13,24.8,993.1,994.3,29.7,32.6,25.3,4.59,14.31,176,3.71,19.08,83.81,1
82,25.1,20.33,25.0,994.4,995.6,30.1,33.1,25.1,4.73,10.8,177,2.8,19.08,83.81,0
87,25.3,20.7,25.3,994.9,996.1,29.4,32.1,25.3,4.46,11.07,131,2.87,19.08,83.81,1
91,25.2,20.45,25.1,993.3,994.5,28.4,30.8,25.3,2.92,13.64,105,3.53,19.08,83.81,1
89,25.0,20.13,24.8,992.5,993.7,28.5,31.1,25.3,4.17,9.32,136,2.42,19.08,83.81,1
88,25.1,20.36,25.0,993.7,994.9,28.9,31.9,24.8,4.78,10.8,151,2.8,19.08,83.81,1
85,25.2,20.46,25.1,995.0,996.2,29.6,32.7,24.5,5.31,8.64,132,2.24,19.08,83.81,1
86,25.5,20.7,25.3,995.2,996.4,29.6,33.0,25.2,6.02,8.91,152,2.31,19.08,83.81,1
80,24.7,19.96,24.7,993.8,995.0,30.2,33.5,24.7,6.08,11.74,131,3.04,19.08,83.81,1
84,25.3,20.72,25.3,994.1,995.3,30.0,33.6,24.5,6.19,11.88,176,3.08,19.08,83.81,1
88,25.9,21.32,25.8,995.0,996.2,29.7,32.8,25.8,5.25,8.91,140,2.31,19.08,83.81,1
88,25.6,21.07,25.6,995.0,996.2,29.5,32.0,25.7,4.6,13.23,153,3.43,19.08,83.81,1
88,25.9,21.08,25.6,994.2,995.4,29.5,30.9,25.8,3.85,13.64,169,3.53,19.08,83.81,1
88,25.3,20.6,25.2,993.8,995.0,29.1,31.5,25.0,4.68,12.42,87,3.22,19.08,83.81,1
88,25.2,20.33,25.0,994.8,996.0,28.9,31.9,25.0,3.99,15.39,131,3.99,19.08,83.81,1
90,25.5,20.66,25.3,995.5,996.7,28.8,30.5,25.1,4.25,8.78,115,2.28,19.08,83.81,1
89,25.3,20.45,25.1,994.6,995.8,28.8,31.0,25.2,3.95,12.96,165,3.36,19.08,83.81,1
86,25.4,20.58,25.2,994.9,996.1,29.5,33.6,24.8,5.21,12.69,169,3.29,19.08,83.81,1
84,24.9,20.18,24.9,996.5,997.7,29.6,33.7,24.9,5.46,18.5,181,4.79,19.08,83.81,1
91,25.1,20.27,25.0,996.0,997.2,28.3,28.6,25.0,2.58,9.45,111,2.45,19.08,83.81,1
90,25.1,20.18,24.9,995.6,996.8,28.4,29.5,25.0,3.27,15.39,167,3.99,19.08,83.81,1
90,25.3,20.55,25.2,994.9,996.1,28.7,29.7,25.7,2.86,19.71,174,5.11,19.08,83.81,1
81,24.2,19.4,24.2,993.5,994.7,29.5,32.9,25.1,5.85,12.69,191,3.29,19.08,83.81,1
80,24.1,19.17,24.0,993.0,994.2,29.5,32.4,24.8,5.19,13.5,188,3.5,19.08,83.81,0
85,24.8,20.22,24.9,994.9,996.1,29.4,32.3,24.4,5.57,7.29,130,1.89,19.08,83.81,1
91,24.7,19.7,24.5,995.1,996.3,27.8,28.4,24.8,2.49,8.51,90,2.2,19.08,83.81,1
92,24.5,19.37,24.2,992.9,994.1,27.3,28.5,24.5,2.12,19.17,360,4.97,19.08,83.81,1
84,24.2,19.46,24.2,991.9,993.1,28.9,32.1,24.1,4.52,18.09,1,4.69,19.08,83.81,1
80,24.4,19.46,24.2,989.5,990.7,29.7,31.8,25.4,5.07,25.11,6,6.51,19.08,83.81,1
85,24.6,19.71,24.4,990.8,992.0,28.9,31.3,24.5,5.41,32.54,159,8.44,19.08,83.81,1
81,24.0,19.06,23.9,993.3,994.5,29.2,30.7,25.1,5.58,22.28,165,5.78,19.08,83.81,0
85,24.3,19.28,24.1,995.0,996.2,28.6,30.5,24.1,4.75,24.16,169,6.26,19.08,83.81,1
85,24.3,19.43,24.2,993.5,994.7,28.7,32.0,24.0,5.37,21.6,179,5.6,19.08,83.81,1
89,25.1,20.5,25.1,992.2,993.4,28.8,31.9,24.7,4.84,9.32,29,2.42,19.08,83.81,1
89,25.0,20.25,24.9,992.8,994.0,28.6,31.2,24.4,4.46,14.04,44,3.64,19.08,83.81,1
89,25.0,20.25,24.9,992.5,993.7,28.6,30.5,24.9,3.42,16.6,22,4.3,19.08,83.81,1
88,24.7,19.71,24.4,990.6,991.8,28.3,31.6,25.0,2.69,19.31,23,5.0,19.08,83.81,1
90,25.1,20.23,24.8,987.4,988.6,28.3,30.0,24.8,3.08,9.86,112,2.55,19.08,83.81,1
82,24.9,20.44,25.0,989.1,990.3,30.1,33.3,25.2,6.09,18.09,190,4.69,19.08,83.81,0
82,25.0,20.61,25.2,992.6,993.8,30.3,33.3,24.9,5.01,10.94,197,2.83,19.08,83.81,0
85,25.7,20.96,25.5,994.2,995.4,30.0,32.7,25.1,5.25,8.37,128,2.17,19.08,83.81,0
84,25.2,20.61,25.2,993.6,994.8,29.9,33.0,25.5,4.75,10.53,66,2.73,19.08,83.81,1
83,24.9,20.26,24.9,992.4,993.6,29.8,33.1,25.3,5.39,17.82,7,4.62,19.08,83.81,1
77,23.3,18.46,23.4,992.2,993.4,29.5,32.7,24.2,4.12,21.2,0,5.49,19.08,83.81,0
74,23.1,18.16,23.2,991.7,992.9,29.9,31.9,24.7,5.59,17.55,253,4.55,19.08,83.81,0
81,24.2,19.19,24.0,992.5,993.7,29.3,32.2,25.1,5.29,15.52,166,4.02,19.08,83.81,1
85,24.7,20.12,24.8,993.8,995.0,29.3,33.2,24.8,6.19,9.32,59,2.42,19.08,83.81,1
88,25.0,20.21,24.9,994.8,996.0,28.8,31.6,24.7,4.73,9.86,11,2.55,19.08,83.81,1
85,24.9,20.0,24.7,994.3,995.5,29.2,32.7,24.7,5.17,15.39,25,3.99,19.08,83.81,1
87,24.8,20.1,24.8,994.8,996.0,28.9,32.9,24.0,5.77,17.14,342,4.44,19.08,83.81,1
83,24.6,19.88,24.6,993.8,995.0,29.5,33.9,23.6,6.02,14.72,359,3.82,19.08,83.81,0
88,25.0,20.36,25.0,993.6,994.8,28.9,31.9,24.5,3.95,18.5,22,4.79,19.08,83.81,1
91,25.1,20.35,25.0,992.5,993.7,28.3,29.9,24.8,2.83,11.61,27,3.01,19.08,83.81,1
89,24.9,20.0,24.7,992.9,994.1,28.4,30.5,24.6,3.39,21.47,169,5.56,19.08,83.81,1
88,24.6,19.63,24.4,994.2,995.4,28.3,29.2,25.4,3.78,23.36,163,6.06,19.08,83.81,1
88,24.6,19.69,24.5,997.0,998.2,28.4,29.2,25.0,3.8,23.76,171,6.16,19.08,83.81,1
81,24.4,19.64,24.5,998.7,999.9,29.8,33.1,24.5,6.09,21.2,181,5.49,19.08,83.81,0
86,25.4,20.49,25.2,999.5,1000.7,29.5,32.8,24.7,5.09,10.53,191,2.73,19.08,83.81,0
86,25.4,20.62,25.3,999.0,1000.2,29.6,33.4,25.3,5.6,14.44,146,3.74,19.08,83.81,1
84,25.9,21.53,26.0,996.6,997.8,30.7,34.1,24.5,6.01,8.51,88,2.2,19.08,83.81,1
88,25.5,20.67,25.3,996.1,997.3,29.2,31.2,25.4,3.89,13.64,88,3.53,19.08,83.81,1
85,25.2,20.58,25.2,995.1,996.3,29.7,32.9,24.6,5.37,15.8,104,4.1,19.08,83.81,1
72,23.1,18.33,23.5,995.9,997.1,30.6,35.1,24.8,6.08,15.66,30,4.06,19.08,83.81,0
67,22.0,17.12,22.6,997.3,998.5,30.7,34.1,24.0,6.17,8.91,21,2.31,19.08,83.81,0
75,23.2,18.16,23.3,999.2,1000.4,29.8,34.5,25.0,5.6,19.71,141,5.11,19.08,83.81,0
84,24.2,19.16,24.1,1001.2,1002.4,28.8,31.1,24.7,4.82,9.32,174,2.42,19.08,83.81,1
86,24.4,19.26,24.2,1001.8,1003.0,28.5,31.1,24.0,4.54,17.69,186,4.58,19.08,83.81,1
83,23.8,18.95,23.9,1000.2,1001.4,28.8,33.0,23.7,5.52,20.12,180,5.22,19.08,83.81,0
80,23.5,18.71,23.7,999.1,1000.3,29.2,33.0,22.8,5.75,15.93,168,4.13,19.08,83.81,0
78,23.5,18.79,23.8,999.1,1000.3,29.7,33.4,23.3,5.82,15.39,168,3.99,19.08,83.81,0
77,23.6,18.64,23.7,1000.0,1001.2,29.8,33.6,24.3,5.73,17.42,178,4.51,19.08,83.81,0
79,23.8,18.9,23.9,1000.1,1001.3,29.6,33.4,23.3,5.74,12.96,197,3.36,19.08,83.81,0
85,24.2,19.41,24.3,1000.1,1001.3,28.8,32.8,24.3,4.64,14.58,313,3.78,19.08,83.81,1
81,23.9,18.94,23.9,999.7,1000.9,29.2,32.7,23.8,5.13,13.37,269,3.46,19.08,83.81,0
82,24.3,19.41,24.3,999.2,1000.4,29.4,33.0,23.5,5.0,9.45,230,2.45,19.08,83.81,1
85,24.5,19.54,24.4,999.5,1000.7,28.9,31.7,24.5,4.57,13.23,159,3.43,19.08,83.81,1
82,24.4,19.52,24.4,999.5,1000.7,29.5,33.0,23.8,5.22,13.77,178,3.57,19.08,83.81,0
83,23.9,19.16,24.1,1000.7,1001.9,29.0,34.0,24.2,5.14,22.14,158,5.74,19.08,83.81,1
88,23.7,18.57,23.6,1001.9,1003.1,27.5,28.8,23.0,3.27,18.23,3,4.72,19.08,83.81,0
73,21.8,16.92,22.2,1001.2,1002.4,29.1,32.9,23.2,5.5,11.34,341,2.94,19.08,83.81,0
68,20.3,15.58,21.0,1000.4,1001.6,28.9,33.7,22.8,5.89,11.74,354,3.04,19.08,83.81,0
62,18.4,13.73,19.2,998.2,999.4,28.3,33.3,21.0,5.82,27.81,2,7.21,19.08,83.81,0
67,20.4,15.25,20.6,995.3,996.5,28.7,33.2,22.4,4.3,27.94,9,7.24,19.08,83.81,0
75,22.5,17.49,22.6,995.4,996.6,29.1,31.8,24.6,3.31,16.07,24,4.16,19.08,83.81,0
74,21.7,16.84,22.0,996.5,997.7,28.7,31.7,23.1,4.22,22.14,17,5.74,19.08,83.81,0
77,22.6,17.73,22.8,996.8,998.0,28.9,33.0,22.8,5.5,17.14,171,4.44,19.08,83.81,0
84,23.7,18.78,23.7,997.3,998.5,28.4,32.9,23.5,4.68,19.84,173,5.14,19.08,83.81,0
84,23.9,19.1,24.0,998.5,999.7,28.7,32.1,23.8,4.95,10.26,146,2.66,19.08,83.81,0
80,23.4,18.7,23.7,999.9,1001.1,29.2,33.1,24.1,5.15,17.14,184,4.44,19.08,83.81,0
76,22.8,18.05,23.2,1001.0,1002.2,29.5,33.5,23.6,5.41,15.52,165,4.02,19.08,83.81,0
80,23.4,18.33,23.4,1002.2,1003.4,28.9,32.6,24.0,4.94,19.31,63,5.0,19.08,83.81,0
75,22.0,17.16,22.4,1002.6,1003.8,28.9,32.5,23.5,5.25,19.71,181,5.11,19.08,83.81,0
67,19.1,14.6,20.0,1002.8,1004.0,28.1,32.8,21.7,5.63,11.61,329,3.01,19.08,83.81,0
62,17.2,12.89,18.2,1001.9,1003.1,27.3,31.9,21.1,5.68,11.34,14,2.94,19.08,83.81,0
58,16.8,12.34,17.8,1002.2,1003.4,27.7,32.4,20.9,5.54,12.02,314,3.12,19.08,83.81,0
69,19.6,14.87,20.2,1002.4,1003.6,27.9,32.8,20.2,5.2,10.8,5,2.8,19.08,83.81,0
70,20.5,15.64,21.0,1002.4,1003.6,28.5,32.6,21.7,4.97,14.85,326,3.85,19.08,83.81,0
71,20.3,15.58,20.9,1002.5,1003.7,28.2,32.5,21.8,5.07,10.4,355,2.7,19.08,83.81,0
65,18.6,14.0,19.4,1002.5,1003.7,27.9,33.0,20.6,5.43,11.48,354,2.97,19.08,83.81,0
63,17.8,13.25,18.6,1002.3,1003.5,27.5,33.2,20.0,5.44,17.42,8,4.51,19.08,83.81,0
63,17.8,13.17,18.5,1001.9,1003.1,27.4,32.3,18.7,4.43,18.23,12,4.72,19.08,83.81,0
69,20.0,14.97,20.3,1001.6,1002.8,28.0,32.5,22.3,3.71,16.6,359,4.3,19.08,83.81,0
73,20.7,15.95,21.2,1001.0,1002.2,28.1,32.5,22.0,4.86,12.15,7,3.15,19.08,83.81,0
70,20.0,15.09,20.4,1002.4,1003.6,27.9,32.4,21.4,5.2,14.04,357,3.64,19.08,83.81,0
69,18.9,14.09,19.3,1002.6,1003.8,27.0,31.4,21.1,5.15,16.6,37,4.3,19.08,83.81,0
63,16.0,11.96,16.9,1002.2,1003.4,25.8,30.9,20.0,5.31,7.83,23,2.03,19.08,83.81,0
65,15.6,11.47,16.1,1002.6,1003.8,24.6,29.6,18.2,5.36,9.99,353,2.59,19.08,83.81,0
66,15.3,11.36,15.9,1003.3,1004.5,24.2,29.8,17.4,5.31,12.02,341,3.12,19.08,83.81,0
65,14.5,10.84,15.2,1004.0,1005.2,23.7,29.2,16.5,5.33,10.53,15,2.73,19.08,83.81,0
65,14.1,10.52,14.7,1003.4,1004.6,23.2,28.2,16.4,5.34,6.62,22,1.72,19.08,83.81,0
68,15.3,11.15,15.5,1003.2,1004.4,23.4,28.2,16.7,5.21,7.29,8,1.89,19.08,83.81,0
67,15.1,11.12,15.5,1003.0,1004.2,23.6,28.7,17.3,5.23,9.45,17,2.45,19.08,83.81,0
69,15.7,11.38,15.8,1003.9,1005.1,23.5,28.5,16.6,5.1,12.15,36,3.15,19.08,83.81,0
71,15.9,11.64,16.1,1004.0,1005.2,23.4,28.3,17.1,5.01,7.16,25,1.85,19.08,83.81,0
71,15.7,11.5,15.9,1003.5,1004.7,23.2,28.8,16.3,4.7,11.61,346,3.01,19.08,83.81,0
67,14.5,10.78,15.0,1003.1,1004.3,23.1,29.3,16.3,5.1,11.74,356,3.04,19.08,83.81,0
67,13.7,10.34,14.3,1002.2,1003.4,22.4,28.9,15.4,4.58,15.39,5,3.99,19.08,83.81,0
64,14.1,10.44,14.6,1001.9,1003.1,23.3,28.9,15.2,4.68,21.6,358,5.6,19.08,83.81,0
79,18.1,13.15,17.9,1001.9,1003.1,23.6,24.6,20.4,2.08,20.66,341,5.36,19.08,83.81,1
82,20.5,15.07,20.1,1000.6,1001.8,25.2,27.6,21.0,2.02,18.09,343,4.69,19.08,83.81,0
81,20.7,15.45,20.5,999.5,1000.7,25.8,28.0,21.9,2.57,20.92,353,5.42,19.08,83.81,1
82,20.8,15.55,20.6,1000.0,1001.2,25.7,27.5,21.8,2.59,17.69,333,4.58,19.08,83.81,1
79,20.8,15.58,20.7,1002.2,1003.4,26.4,28.8,22.4,2.86,14.85,352,3.85,19.08,83.81,0
74,20.0,14.94,20.1,1002.2,1003.4,26.8,31.1,21.4,4.55,11.88,121,3.08,19.08,83.81,0
78,20.6,15.57,20.7,1002.5,1003.7,26.6,31.4,20.8,4.58,13.23,135,3.43,19.08,83.81,0
78,20.5,15.67,20.8,1001.8,1003.0,26.7,31.1,20.7,4.53,18.63,70,4.83,19.08,83.81,0
84,21.2,16.0,21.1,1001.7,1002.9,25.8,30.1,20.3,3.89,18.9,180,4.9,19.08,83.81,0
88,21.9,16.66,21.8,1001.8,1003.0,25.7,29.6,21.4,3.77,20.25,166,5.25,19.08,83.81,1
83,21.5,16.39,21.5,1001.6,1002.8,26.4,30.4,20.7,4.19,5.13,151,1.33,19.08,83.81,0
77,19.6,14.73,19.8,1002.2,1003.4,25.9,30.0,20.6,3.85,15.12,16,3.92,19.08,83.81,0
71,17.7,12.84,17.7,1003.2,1004.4,25.0,29.2,19.2,4.25,12.69,353,3.29,19.08,83.81,0
73,16.3,12.05,16.6,1002.8,1004.0,23.5,28.0,16.5,4.75,9.32,37,2.42,19.08,83.81,0
70,15.3,11.27,15.6,1003.3,1004.5,23.1,28.0,16.5,4.74,7.56,5,1.96,19.08,83.81,0
70,15.0,11.05,15.3,1004.7,1005.9,22.8,28.6,15.8,4.82,9.99,356,2.59,19.08,83.81,0
68,13.7,10.2,14.1,1005.5,1006.7,22.0,27.3,14.8,4.88,9.05,349,2.34,19.08,83.81,0
66,12.2,9.49,13.0,1004.3,1005.5,21.3,27.8,14.0,4.94,9.99,15,2.59,19.08,83.81,0
68,14.1,10.61,14.7,1003.1,1004.3,22.6,28.9,14.1,4.21,9.59,86,2.48,19.08,83.81,0
76,18.2,13.36,18.2,1002.1,1003.3,24.5,29.3,18.1,3.16,15.8,21,4.1,19.08,83.81,1
81,19.5,14.41,19.4,1002.4,1003.6,24.7,27.4,20.6,2.2,18.36,351,4.76,19.08,83.81,1
95,20.5,15.17,20.4,1001.5,1002.7,22.9,22.1,20.6,0.72,17.28,339,4.48,19.08,83.81,1
85,18.6,13.55,18.4,1001.9,1003.1,22.9,24.6,18.8,2.19,20.12,346,5.22,19.08,83.81,1
78,17.1,12.42,17.0,1002.6,1003.8,22.9,28.0,17.0,4.65,14.58,355,3.78,19.08,83.81,0
75,17.1,12.38,17.0,1003.2,1004.4,23.5,26.3,17.5,2.53,15.93,356,4.13,19.08,83.81,0
83,18.0,13.04,17.8,1003.9,1005.1,22.7,24.3,19.5,2.19,18.5,334,4.79,19.08,83.81,1
91,18.9,13.77,18.8,1005.4,1006.6,22.1,23.0,18.9,1.6,17.55,328,4.55,19.08,83.81,1
85,19.6,14.43,19.5,1007.3,1008.5,24.0,28.2,18.6,4.29,10.12,341,2.62,19.08,83.81,0
78,18.4,13.64,18.6,1007.5,1008.7,24.5,30.0,18.6,4.5,11.48,342,2.97,19.08,83.81,0
70,15.2,11.16,15.5,1006.5,1007.7,23.0,28.9,16.8,4.77,8.64,174,2.24,19.08,83.81,0
72,16.1,11.77,16.3,1006.2,1007.4,23.4,29.0,16.9,4.73,4.46,97,1.15,19.08,83.81,0
75,17.9,13.21,18.1,1006.0,1007.2,24.6,29.7,18.5,4.59,7.43,40,1.92,19.08,83.81,0
75,17.3,12.73,17.5,1006.2,1007.4,24.0,28.6,18.2,4.52,13.1,5,3.39,19.08,83.81,0
